"Order ID","Date","month","Customer ID","Customer Name","Sales Person","Region","Item","Price","Quantity","Revenue"
"1503","4/30/2019","Apr","6","Company F","Laura Larsen","California","Item 5","289","7","2023"
"1504","4/30/2019","Apr","11","Company K","Michael Fox","New Mexico","Item 1","399","5","1995"
"1505","4/30/2019","Apr","9","Company I","Kim Fishman","California","Item 5","289","6","1734"
"1506","4/30/2019","Apr","20","Company T","Oscar Knox","Arizona","Item 3","69","4","276"
"1507","5/1/2019","May","1","Company A","Ben Wallace","Texas","Item 5","289","6","1734"
"1508","5/1/2019","May","2","Company B","Anna Weber","Texas","Item 2","199","4","796"
"1509","5/2/2019","May","17","Company Q","Oscar Knox","Arizona","Item 5","289","7","2023"
"1510","5/2/2019","May","1","Company A","Anna Weber","Texas","Item 3","69","9","621"
"1511","5/3/2019","May","16","Company P","Andrew James","Arizona","Item 1","399","3","1197"
"1512","5/3/2019","May","12","Company L","Anne Lee","New Mexico","Item 5","289","1","289"
"1513","5/3/2019","May","4","Company D","Anna Weber","Texas","Item 4","159","3","477"
"1514","5/3/2019","May","11","Company K","Michael Fox","New Mexico","Item 2","199","2","398"
"1515","5/3/2019","May","18","Company R","Oscar Knox","Arizona","Item 1","399","6","2394"
"1516","5/3/2019","May","1","Company A","Anna Weber","Texas","Item 4","159","0","0"
"1517","5/3/2019","May","17","Company Q","Andrew James","Arizona","Item 3","69","5","345"
"1518","5/3/2019","May","3","Company C","Anna Weber","Texas","Item 3","69","8","552"
"1519","5/4/2019","May","14","Company N","Anne Lee","New Mexico","Item 3","69","9","621"
"1520","5/5/2019","May","12","Company L","Anne Lee","New Mexico","Item 4","159","4","636"
"1521","5/5/2019","May","19","Company S","Oscar Knox","Arizona","Item 1","399","5","1995"
"1522","5/6/2019","May","15","Company O","Anne Lee","New Mexico","Item 3","69","9","621"
"1523","5/7/2019","May","11","Company K","Michael Fox","New Mexico","Item 4","159","3","477"
"1524","5/7/2019","May","14","Company N","Anne Lee","New Mexico","Item 4","159","1","159"
"1525","5/7/2019","May","3","Company C","Ben Wallace","Texas","Item 3","69","6","414"
"1526","5/7/2019","May","4","Company D","Ben Wallace","Texas","Item 5","289","5","1445"
"1527","5/7/2019","May","16","Company P","Oscar Knox","Arizona","Item 4","159","7","1113"
"1528","5/7/2019","May","13","Company M","Anne Lee","New Mexico","Item 4","159","3","477"
"1529","5/7/2019","May","18","Company R","Andrew James","Arizona","Item 2","199","1","199"
"1530","5/7/2019","May","15","Company O","Michael Fox","New Mexico","Item 1","399","0","0"
"1531","5/8/2019","May","4","Company D","Anna Weber","Texas","Item 2","199","7","1393"
"1532","5/9/2019","May","11","Company K","Anne Lee","New Mexico","Item 5","289","1","289"
"1533","5/9/2019","May","18","Company R","Andrew James","Arizona","Item 3","69","4","276"
"1534","5/9/2019","May","1","Company A","Anna Weber","Texas","Item 3","69","1","69"
"1535","5/9/2019","May","7","Company G","Kim Fishman","California","Item 3","69","5","345"
"1536","5/10/2019","May","19","Company S","Oscar Knox","Arizona","Item 4","159","3","477"
"1537","5/10/2019","May","17","Company Q","Oscar Knox","Arizona","Item 1","399","1","399"
"1538","5/10/2019","May","3","Company C","Ben Wallace","Texas","Item 3","69","6","414"
"1539","5/11/2019","May","15","Company O","Anne Lee","New Mexico","Item 2","199","7","1393"
"1540","5/12/2019","May","9","Company I","Laura Larsen","California","Item 4","159","6","954"
"1541","5/12/2019","May","3","Company C","Anna Weber","Texas","Item 5","289","9","2601"
"1542","5/13/2019","May","5","Company E","Ben Wallace","Texas","Item 2","199","6","1194"
"1543","5/13/2019","May","11","Company K","Anne Lee","New Mexico","Item 1","399","2","798"
"1544","5/13/2019","May","19","Company S","Andrew James","Arizona","Item 2","199","5","995"
"1545","5/14/2019","May","11","Company K","Michael Fox","New Mexico","Item 1","399","6","2394"
"1546","5/15/2019","May","15","Company O","Anne Lee","New Mexico","Item 2","199","7","1393"
"1547","5/15/2019","May","6","Company F","Kim Fishman","California","Item 4","159","5","795"
"1548","5/15/2019","May","14","Company N","Michael Fox","New Mexico","Item 4","159","8","1272"
"1549","5/16/2019","May","3","Company C","Anna Weber","Texas","Item 5","289","4","1156"
"1550","5/17/2019","May","15","Company O","Michael Fox","New Mexico","Item 2","199","3","597"
"1551","5/17/2019","May","1","Company A","Ben Wallace","Texas","Item 1","399","7","2793"
"1552","5/17/2019","May","1","Company A","Anna Weber","Texas","Item 5","289","9","2601"
"1553","5/17/2019","May","10","Company J","Laura Larsen","California","Item 5","289","2","578"
"1554","5/17/2019","May","13","Company M","Anne Lee","New Mexico","Item 3","69","0","0"
"1555","5/17/2019","May","14","Company N","Michael Fox","New Mexico","Item 5","289","6","1734"
"1556","5/17/2019","May","17","Company Q","Oscar Knox","Arizona","Item 2","199","2","398"
"1557","5/17/2019","May","1","Company A","Ben Wallace","Texas","Item 3","69","7","483"
"1558","5/18/2019","May","2","Company B","Ben Wallace","Texas","Item 1","399","4","1596"
"1559","5/19/2019","May","10","Company J","Kim Fishman","California","Item 1","399","1","399"
"1560","5/19/2019","May","20","Company T","Oscar Knox","Arizona","Item 2","199","2","398"
"1561","5/19/2019","May","1","Company A","Anna Weber","Texas","Item 5","289","1","289"
"1562","5/20/2019","May","1","Company A","Anna Weber","Texas","Item 4","159","4","636"
"1563","5/20/2019","May","19","Company S","Andrew James","Arizona","Item 1","399","8","3192"
"1564","5/20/2019","May","2","Company B","Anna Weber","Texas","Item 2","199","9","1791"
"1565","5/20/2019","May","7","Company G","Kim Fishman","California","Item 5","289","8","2312"
"1566","5/21/2019","May","5","Company E","Anna Weber","Texas","Item 5","289","2","578"
"1567","5/21/2019","May","17","Company Q","Andrew James","Arizona","Item 3","69","2","138"
"1568","5/22/2019","May","10","Company J","Kim Fishman","California","Item 5","289","7","2023"
"1569","5/22/2019","May","8","Company H","Laura Larsen","California","Item 3","69","2","138"
"1570","5/22/2019","May","14","Company N","Michael Fox","New Mexico","Item 3","69","9","621"
"1571","5/23/2019","May","15","Company O","Anne Lee","New Mexico","Item 4","159","2","318"
"1572","5/24/2019","May","14","Company N","Anne Lee","New Mexico","Item 1","399","4","1596"
"1573","5/25/2019","May","5","Company E","Anna Weber","Texas","Item 4","159","3","477"
"1574","5/25/2019","May","17","Company Q","Oscar Knox","Arizona","Item 5","289","3","867"
"1575","5/25/2019","May","5","Company E","Ben Wallace","Texas","Item 4","159","2","318"
"1576","5/25/2019","May","12","Company L","Anne Lee","New Mexico","Item 1","399","2","798"
"1577","5/25/2019","May","13","Company M","Anne Lee","New Mexico","Item 2","199","0","0"
"1578","5/25/2019","May","7","Company G","Laura Larsen","California","Item 3","69","3","207"
"1579","5/25/2019","May","1","Company A","Ben Wallace","Texas","Item 2","199","1","199"
"1580","5/25/2019","May","11","Company K","Anne Lee","New Mexico","Item 2","199","6","1194"
"1581","5/25/2019","May","9","Company I","Kim Fishman","California","Item 3","69","0","0"
"1582","5/25/2019","May","16","Company P","Oscar Knox","Arizona","Item 5","289","1","289"
"1583","5/25/2019","May","1","Company A","Ben Wallace","Texas","Item 5","289","9","2601"
"1584","5/25/2019","May","5","Company E","Ben Wallace","Texas","Item 2","199","8","1592"
"1585","5/26/2019","May","10","Company J","Kim Fishman","California","Item 4","159","6","954"
"1586","5/26/2019","May","4","Company D","Anna Weber","Texas","Item 5","289","2","578"
"1587","5/26/2019","May","11","Company K","Anne Lee","New Mexico","Item 2","199","1","199"
"1588","5/26/2019","May","17","Company Q","Andrew James","Arizona","Item 4","159","9","1431"
"1589","5/26/2019","May","7","Company G","Laura Larsen","California","Item 3","69","3","207"
"1590","5/26/2019","May","17","Company Q","Andrew James","Arizona","Item 4","159","2","318"
"1591","5/26/2019","May","16","Company P","Andrew James","Arizona","Item 3","69","5","345"
"1592","5/26/2019","May","16","Company P","Oscar Knox","Arizona","Item 4","159","7","1113"
"1593","5/26/2019","May","16","Company P","Andrew James","Arizona","Item 5","289","9","2601"
"1594","5/27/2019","May","11","Company K","Anne Lee","New Mexico","Item 1","399","0","0"
"1595","5/27/2019","May","19","Company S","Oscar Knox","Arizona","Item 2","199","0","0"
"1596","5/28/2019","May","5","Company E","Anna Weber","Texas","Item 4","159","2","318"
"1597","5/28/2019","May","16","Company P","Oscar Knox","Arizona","Item 2","199","8","1592"
"1598","5/28/2019","May","19","Company S","Andrew James","Arizona","Item 4","159","3","477"
"1599","5/28/2019","May","5","Company E","Ben Wallace","Texas","Item 4","159","9","1431"
"1600","5/28/2019","May","9","Company I","Laura Larsen","California","Item 2","199","1","199"
"1601","5/29/2019","May","17","Company Q","Oscar Knox","Arizona","Item 1","399","2","798"
"1602","5/29/2019","May","4","Company D","Ben Wallace","Texas","Item 2","199","1","199"
"1603","5/29/2019","May","18","Company R","Oscar Knox","Arizona","Item 2","199","8","1592"
"1604","5/29/2019","May","13","Company M","Anne Lee","New Mexico","Item 2","199","7","1393"
"1605","5/29/2019","May","6","Company F","Laura Larsen","California","Item 4","159","5","795"
"1606","5/29/2019","May","16","Company P","Oscar Knox","Arizona","Item 3","69","1","69"
"1607","5/30/2019","May","5","Company E","Anna Weber","Texas","Item 5","289","3","867"
"1608","5/30/2019","May","17","Company Q","Andrew James","Arizona","Item 4","159","8","1272"
"1609","5/30/2019","May","3","Company C","Anna Weber","Texas","Item 4","159","8","1272"
"1610","5/31/2019","May","18","Company R","Andrew James","Arizona","Item 3","69","4","276"
"1611","6/1/2019","Jun","2","Company B","Ben Wallace","Texas","Item 4","159","1","159"
"1612","6/1/2019","Jun","10","Company J","Laura Larsen","California","Item 4","159","2","318"
"1613","6/1/2019","Jun","17","Company Q","Andrew James","Arizona","Item 5","289","0","0"
"1614","6/2/2019","Jun","8","Company H","Laura Larsen","California","Item 5","289","4","1156"
"1615","6/2/2019","Jun","3","Company C","Ben Wallace","Texas","Item 3","69","6","414"
"1616","6/2/2019","Jun","10","Company J","Laura Larsen","California","Item 3","69","4","276"
"1617","6/2/2019","Jun","15","Company O","Michael Fox","New Mexico","Item 4","159","1","159"
"1618","6/3/2019","Jun","19","Company S","Andrew James","Arizona","Item 3","69","1","69"
"1619","6/4/2019","Jun","20","Company T","Andrew James","Arizona","Item 4","159","4","636"
"1620","6/5/2019","Jun","9","Company I","Laura Larsen","California","Item 1","399","0","0"
"1621","6/5/2019","Jun","4","Company D","Ben Wallace","Texas","Item 4","159","2","318"
"1622","6/5/2019","Jun","11","Company K","Michael Fox","New Mexico","Item 5","289","2","578"
"1623","6/5/2019","Jun","2","Company B","Anna Weber","Texas","Item 4","159","1","159"
"1624","6/6/2019","Jun","6","Company F","Laura Larsen","California","Item 5","289","1","289"
"1625","6/6/2019","Jun","14","Company N","Anne Lee","New Mexico","Item 2","199","7","1393"
"1626","6/6/2019","Jun","15","Company O","Michael Fox","New Mexico","Item 2","199","6","1194"
"1627","6/6/2019","Jun","5","Company E","Ben Wallace","Texas","Item 1","399","6","2394"
"1628","6/6/2019","Jun","17","Company Q","Andrew James","Arizona","Item 4","159","7","1113"
"1629","6/6/2019","Jun","9","Company I","Laura Larsen","California","Item 1","399","0","0"
"1630","6/6/2019","Jun","4","Company D","Anna Weber","Texas","Item 4","159","4","636"
"1631","6/6/2019","Jun","17","Company Q","Andrew James","Arizona","Item 3","69","7","483"
"1632","6/6/2019","Jun","1","Company A","Ben Wallace","Texas","Item 1","399","0","0"
"1633","6/6/2019","Jun","15","Company O","Anne Lee","New Mexico","Item 4","159","5","795"
"1634","6/6/2019","Jun","2","Company B","Anna Weber","Texas","Item 4","159","8","1272"
"1635","6/6/2019","Jun","3","Company C","Anna Weber","Texas","Item 5","289","9","2601"
"1636","6/7/2019","Jun","2","Company B","Ben Wallace","Texas","Item 3","69","3","207"
"1637","6/8/2019","Jun","10","Company J","Laura Larsen","California","Item 1","399","5","1995"
"1638","6/8/2019","Jun","4","Company D","Ben Wallace","Texas","Item 2","199","1","199"
"1639","6/8/2019","Jun","20","Company T","Oscar Knox","Arizona","Item 1","399","6","2394"
"1640","6/8/2019","Jun","19","Company S","Oscar Knox","Arizona","Item 3","69","5","345"
"1641","6/8/2019","Jun","13","Company M","Michael Fox","New Mexico","Item 4","159","2","318"
"1642","6/8/2019","Jun","17","Company Q","Oscar Knox","Arizona","Item 1","399","9","3591"
"1643","6/8/2019","Jun","7","Company G","Laura Larsen","California","Item 2","199","9","1791"
"1644","6/9/2019","Jun","4","Company D","Anna Weber","Texas","Item 1","399","6","2394"
"1645","6/9/2019","Jun","11","Company K","Michael Fox","New Mexico","Item 1","399","3","1197"
"1646","6/10/2019","Jun","11","Company K","Michael Fox","New Mexico","Item 2","199","4","796"
"1647","6/10/2019","Jun","13","Company M","Anne Lee","New Mexico","Item 4","159","9","1431"
"1648","6/10/2019","Jun","1","Company A","Ben Wallace","Texas","Item 1","399","2","798"
"1649","6/11/2019","Jun","15","Company O","Michael Fox","New Mexico","Item 4","159","0","0"
"1650","6/11/2019","Jun","9","Company I","Kim Fishman","California","Item 1","399","3","1197"
"1651","6/11/2019","Jun","20","Company T","Andrew James","Arizona","Item 3","69","0","0"
"1652","6/11/2019","Jun","9","Company I","Laura Larsen","California","Item 2","199","5","995"
"1653","6/12/2019","Jun","15","Company O","Michael Fox","New Mexico","Item 4","159","1","159"
"1654","6/13/2019","Jun","3","Company C","Anna Weber","Texas","Item 1","399","5","1995"
"1655","6/14/2019","Jun","17","Company Q","Andrew James","Arizona","Item 2","199","8","1592"
"1656","6/14/2019","Jun","16","Company P","Andrew James","Arizona","Item 5","289","9","2601"
"1657","6/14/2019","Jun","10","Company J","Laura Larsen","California","Item 1","399","8","3192"
"1658","6/14/2019","Jun","3","Company C","Anna Weber","Texas","Item 1","399","8","3192"
"1659","6/14/2019","Jun","13","Company M","Anne Lee","New Mexico","Item 3","69","4","276"
"1660","6/15/2019","Jun","13","Company M","Michael Fox","New Mexico","Item 5","289","4","1156"
"1661","6/15/2019","Jun","9","Company I","Kim Fishman","California","Item 3","69","5","345"
"1662","6/15/2019","Jun","20","Company T","Andrew James","Arizona","Item 3","69","8","552"
"1663","6/15/2019","Jun","2","Company B","Anna Weber","Texas","Item 5","289","5","1445"
"1664","6/15/2019","Jun","13","Company M","Anne Lee","New Mexico","Item 1","399","7","2793"
"1665","6/15/2019","Jun","17","Company Q","Andrew James","Arizona","Item 2","199","3","597"
"1666","6/16/2019","Jun","20","Company T","Andrew James","Arizona","Item 2","199","7","1393"
"1667","6/16/2019","Jun","8","Company H","Laura Larsen","California","Item 1","399","2","798"
"1668","6/16/2019","Jun","16","Company P","Oscar Knox","Arizona","Item 4","159","3","477"
"1669","6/16/2019","Jun","18","Company R","Andrew James","Arizona","Item 3","69","8","552"
"1670","6/17/2019","Jun","1","Company A","Anna Weber","Texas","Item 5","289","5","1445"
"1671","6/17/2019","Jun","17","Company Q","Andrew James","Arizona","Item 5","289","1","289"
"1672","6/17/2019","Jun","4","Company D","Ben Wallace","Texas","Item 3","69","8","552"
"1673","6/17/2019","Jun","18","Company R","Oscar Knox","Arizona","Item 4","159","6","954"
"1674","6/18/2019","Jun","17","Company Q","Andrew James","Arizona","Item 1","399","3","1197"
"1675","6/19/2019","Jun","13","Company M","Michael Fox","New Mexico","Item 2","199","0","0"
"1676","6/19/2019","Jun","11","Company K","Michael Fox","New Mexico","Item 2","199","7","1393"
"1677","6/19/2019","Jun","14","Company N","Anne Lee","New Mexico","Item 4","159","5","795"
"1678","6/20/2019","Jun","6","Company F","Kim Fishman","California","Item 4","159","2","318"
"1679","6/21/2019","Jun","20","Company T","Oscar Knox","Arizona","Item 2","199","7","1393"
"1680","6/22/2019","Jun","4","Company D","Anna Weber","Texas","Item 4","159","5","795"
"1681","6/22/2019","Jun","6","Company F","Laura Larsen","California","Item 3","69","5","345"
"1682","6/22/2019","Jun","3","Company C","Ben Wallace","Texas","Item 2","199","5","995"
"1683","6/22/2019","Jun","9","Company I","Laura Larsen","California","Item 4","159","4","636"
"1684","6/22/2019","Jun","12","Company L","Anne Lee","New Mexico","Item 4","159","2","318"
"1685","6/22/2019","Jun","3","Company C","Anna Weber","Texas","Item 4","159","8","1272"
"1686","6/23/2019","Jun","15","Company O","Michael Fox","New Mexico","Item 4","159","4","636"
"1687","6/23/2019","Jun","9","Company I","Kim Fishman","California","Item 4","159","8","1272"
"1688","6/24/2019","Jun","13","Company M","Michael Fox","New Mexico","Item 1","399","5","1995"
"1689","6/25/2019","Jun","16","Company P","Andrew James","Arizona","Item 1","399","6","2394"
"1690","6/26/2019","Jun","7","Company G","Laura Larsen","California","Item 1","399","4","1596"
"1691","6/26/2019","Jun","2","Company B","Ben Wallace","Texas","Item 5","289","7","2023"
"1692","6/27/2019","Jun","9","Company I","Kim Fishman","California","Item 3","69","3","207"
"1693","6/28/2019","Jun","20","Company T","Andrew James","Arizona","Item 5","289","8","2312"
"1694","6/29/2019","Jun","9","Company I","Kim Fishman","California","Item 1","399","5","1995"
"1695","6/29/2019","Jun","8","Company H","Laura Larsen","California","Item 2","199","3","597"
"1696","6/30/2019","Jun","9","Company I","Kim Fishman","California","Item 4","159","7","1113"
"1697","7/1/2019","Jul","14","Company N","Michael Fox","New Mexico","Item 3","69","8","552"
"1698","7/2/2019","Jul","8","Company H","Laura Larsen","California","Item 2","199","3","597"
"1699","7/2/2019","Jul","11","Company K","Michael Fox","New Mexico","Item 4","159","0","0"
"1700","7/3/2019","Jul","12","Company L","Michael Fox","New Mexico","Item 5","289","5","1445"
"1701","7/4/2019","Jul","16","Company P","Andrew James","Arizona","Item 1","399","4","1596"
"1702","7/5/2019","Jul","8","Company H","Kim Fishman","California","Item 2","199","5","995"
"1703","7/5/2019","Jul","5","Company E","Anna Weber","Texas","Item 1","399","7","2793"
"1704","7/6/2019","Jul","18","Company R","Andrew James","Arizona","Item 4","159","0","0"
"1705","7/7/2019","Jul","9","Company I","Kim Fishman","California","Item 2","199","2","398"
"1706","7/8/2019","Jul","7","Company G","Laura Larsen","California","Item 3","69","3","207"
"1707","7/9/2019","Jul","19","Company S","Andrew James","Arizona","Item 4","159","0","0"
"1708","7/10/2019","Jul","5","Company E","Anna Weber","Texas","Item 2","199","3","597"
"1709","7/10/2019","Jul","8","Company H","Laura Larsen","California","Item 2","199","6","1194"
"1710","7/10/2019","Jul","14","Company N","Michael Fox","New Mexico","Item 1","399","0","0"
"1711","7/10/2019","Jul","13","Company M","Anne Lee","New Mexico","Item 3","69","2","138"
"1712","7/11/2019","Jul","5","Company E","Anna Weber","Texas","Item 4","159","7","1113"
"1713","7/11/2019","Jul","19","Company S","Oscar Knox","Arizona","Item 1","399","9","3591"
"1714","7/12/2019","Jul","13","Company M","Michael Fox","New Mexico","Item 2","199","3","597"
"1715","7/12/2019","Jul","5","Company E","Ben Wallace","Texas","Item 3","69","3","207"
"1716","7/12/2019","Jul","14","Company N","Michael Fox","New Mexico","Item 1","399","1","399"
"1717","7/12/2019","Jul","11","Company K","Michael Fox","New Mexico","Item 3","69","1","69"
"1718","7/12/2019","Jul","7","Company G","Kim Fishman","California","Item 4","159","8","1272"
"1719","7/12/2019","Jul","5","Company E","Ben Wallace","Texas","Item 5","289","0","0"
"1720","7/12/2019","Jul","1","Company A","Ben Wallace","Texas","Item 5","289","3","867"
"1721","7/13/2019","Jul","6","Company F","Laura Larsen","California","Item 2","199","1","199"
"1722","7/14/2019","Jul","16","Company P","Andrew James","Arizona","Item 2","199","8","1592"
"1723","7/14/2019","Jul","10","Company J","Laura Larsen","California","Item 2","199","2","398"
"1724","7/14/2019","Jul","20","Company T","Oscar Knox","Arizona","Item 4","159","1","159"
"1725","7/14/2019","Jul","4","Company D","Anna Weber","Texas","Item 5","289","8","2312"
"1726","7/14/2019","Jul","10","Company J","Laura Larsen","California","Item 1","399","9","3591"
"1727","7/14/2019","Jul","4","Company D","Anna Weber","Texas","Item 2","199","3","597"
"1728","7/15/2019","Jul","16","Company P","Oscar Knox","Arizona","Item 4","159","3","477"
"1729","7/15/2019","Jul","2","Company B","Anna Weber","Texas","Item 4","159","4","636"
"1730","7/15/2019","Jul","18","Company R","Andrew James","Arizona","Item 1","399","5","1995"
"1731","7/16/2019","Jul","9","Company I","Laura Larsen","California","Item 1","399","0","0"
"1732","7/17/2019","Jul","4","Company D","Anna Weber","Texas","Item 1","399","8","3192"
"1733","7/17/2019","Jul","5","Company E","Anna Weber","Texas","Item 4","159","9","1431"
"1734","7/18/2019","Jul","5","Company E","Anna Weber","Texas","Item 1","399","2","798"
"1735","7/18/2019","Jul","12","Company L","Anne Lee","New Mexico","Item 1","399","7","2793"
"1736","7/18/2019","Jul","7","Company G","Laura Larsen","California","Item 5","289","7","2023"
"1737","7/18/2019","Jul","1","Company A","Ben Wallace","Texas","Item 3","69","3","207"
"1738","7/19/2019","Jul","18","Company R","Andrew James","Arizona","Item 4","159","6","954"
"1739","7/20/2019","Jul","3","Company C","Ben Wallace","Texas","Item 3","69","3","207"
"1740","7/20/2019","Jul","2","Company B","Anna Weber","Texas","Item 2","199","4","796"
"1741","7/20/2019","Jul","17","Company Q","Oscar Knox","Arizona","Item 5","289","2","578"
"1742","7/21/2019","Jul","14","Company N","Anne Lee","New Mexico","Item 5","289","9","2601"
"1743","7/21/2019","Jul","19","Company S","Andrew James","Arizona","Item 3","69","2","138"
"1744","7/21/2019","Jul","9","Company I","Kim Fishman","California","Item 3","69","4","276"
"1745","7/21/2019","Jul","9","Company I","Laura Larsen","California","Item 2","199","5","995"
"1746","7/22/2019","Jul","9","Company I","Laura Larsen","California","Item 3","69","4","276"
"1747","7/22/2019","Jul","6","Company F","Laura Larsen","California","Item 2","199","0","0"
"1748","7/22/2019","Jul","11","Company K","Anne Lee","New Mexico","Item 3","69","0","0"
"1749","7/23/2019","Jul","2","Company B","Ben Wallace","Texas","Item 1","399","9","3591"
"1750","7/24/2019","Jul","19","Company S","Andrew James","Arizona","Item 3","69","1","69"
"1751","7/25/2019","Jul","15","Company O","Michael Fox","New Mexico","Item 3","69","4","276"
"1752","7/25/2019","Jul","6","Company F","Kim Fishman","California","Item 5","289","7","2023"
"1753","7/25/2019","Jul","12","Company L","Anne Lee","New Mexico","Item 3","69","8","552"
"1754","7/25/2019","Jul","2","Company B","Ben Wallace","Texas","Item 3","69","9","621"
"1755","7/25/2019","Jul","15","Company O","Anne Lee","New Mexico","Item 5","289","4","1156"
"1756","7/25/2019","Jul","2","Company B","Anna Weber","Texas","Item 1","399","9","3591"
"1757","7/25/2019","Jul","4","Company D","Anna Weber","Texas","Item 5","289","2","578"
"1758","7/25/2019","Jul","5","Company E","Ben Wallace","Texas","Item 3","69","9","621"
"1759","7/26/2019","Jul","18","Company R","Andrew James","Arizona","Item 4","159","5","795"
"1760","7/27/2019","Jul","18","Company R","Oscar Knox","Arizona","Item 2","199","0","0"
"1761","7/28/2019","Jul","11","Company K","Michael Fox","New Mexico","Item 2","199","4","796"
"1762","7/28/2019","Jul","19","Company S","Oscar Knox","Arizona","Item 3","69","8","552"
"1763","7/29/2019","Jul","2","Company B","Anna Weber","Texas","Item 2","199","7","1393"
"1764","7/29/2019","Jul","9","Company I","Kim Fishman","California","Item 3","69","2","138"
"1765","7/30/2019","Jul","9","Company I","Laura Larsen","California","Item 2","199","3","597"
"1766","7/31/2019","Jul","13","Company M","Michael Fox","New Mexico","Item 1","399","8","3192"
"1767","7/31/2019","Jul","6","Company F","Kim Fishman","California","Item 1","399","9","3591"
"1768","8/1/2019","Aug","15","Company O","Anne Lee","New Mexico","Item 4","159","1","159"
"1769","8/2/2019","Aug","6","Company F","Laura Larsen","California","Item 1","399","2","798"
"1770","8/3/2019","Aug","1","Company A","Ben Wallace","Texas","Item 4","159","8","1272"
"1771","8/3/2019","Aug","4","Company D","Anna Weber","Texas","Item 2","199","7","1393"
"1772","8/4/2019","Aug","18","Company R","Andrew James","Arizona","Item 2","199","8","1592"
"1773","8/4/2019","Aug","5","Company E","Anna Weber","Texas","Item 2","199","2","398"
"1774","8/4/2019","Aug","8","Company H","Laura Larsen","California","Item 2","199","1","199"
"1775","8/4/2019","Aug","7","Company G","Laura Larsen","California","Item 3","69","9","621"
"1776","8/5/2019","Aug","2","Company B","Anna Weber","Texas","Item 5","289","8","2312"
"1777","8/6/2019","Aug","7","Company G","Kim Fishman","California","Item 1","399","6","2394"
"1778","8/7/2019","Aug","2","Company B","Anna Weber","Texas","Item 4","159","6","954"
"1779","8/7/2019","Aug","10","Company J","Kim Fishman","California","Item 4","159","3","477"
"1780","8/7/2019","Aug","18","Company R","Andrew James","Arizona","Item 5","289","0","0"
"1781","8/7/2019","Aug","19","Company S","Oscar Knox","Arizona","Item 5","289","8","2312"
"1782","8/8/2019","Aug","13","Company M","Michael Fox","New Mexico","Item 2","199","3","597"
"1783","8/8/2019","Aug","5","Company E","Anna Weber","Texas","Item 1","399","1","399"
"1784","8/8/2019","Aug","14","Company N","Michael Fox","New Mexico","Item 4","159","1","159"
"1785","8/8/2019","Aug","9","Company I","Laura Larsen","California","Item 3","69","0","0"
"1786","8/8/2019","Aug","15","Company O","Michael Fox","New Mexico","Item 1","399","2","798"
"1787","8/9/2019","Aug","15","Company O","Anne Lee","New Mexico","Item 5","289","8","2312"
"1788","8/9/2019","Aug","11","Company K","Anne Lee","New Mexico","Item 1","399","5","1995"
"1789","8/10/2019","Aug","4","Company D","Ben Wallace","Texas","Item 2","199","9","1791"
"1790","8/10/2019","Aug","14","Company N","Anne Lee","New Mexico","Item 4","159","8","1272"
"1791","8/11/2019","Aug","17","Company Q","Oscar Knox","Arizona","Item 1","399","8","3192"
"1792","8/11/2019","Aug","3","Company C","Anna Weber","Texas","Item 1","399","2","798"
"1793","8/11/2019","Aug","17","Company Q","Andrew James","Arizona","Item 3","69","0","0"
"1794","8/11/2019","Aug","2","Company B","Ben Wallace","Texas","Item 3","69","9","621"
"1795","8/11/2019","Aug","7","Company G","Laura Larsen","California","Item 3","69","5","345"
"1796","8/12/2019","Aug","2","Company B","Ben Wallace","Texas","Item 5","289","5","1445"
"1797","8/12/2019","Aug","10","Company J","Kim Fishman","California","Item 2","199","2","398"
"1798","8/12/2019","Aug","13","Company M","Anne Lee","New Mexico","Item 5","289","4","1156"
"1799","8/12/2019","Aug","15","Company O","Michael Fox","New Mexico","Item 1","399","4","1596"
"1800","8/12/2019","Aug","9","Company I","Kim Fishman","California","Item 2","199","8","1592"
"1801","8/12/2019","Aug","17","Company Q","Andrew James","Arizona","Item 1","399","1","399"
"1802","8/12/2019","Aug","6","Company F","Laura Larsen","California","Item 2","199","6","1194"
"1803","8/12/2019","Aug","18","Company R","Oscar Knox","Arizona","Item 1","399","5","1995"
"1804","8/12/2019","Aug","8","Company H","Laura Larsen","California","Item 2","199","6","1194"
"1805","8/12/2019","Aug","13","Company M","Anne Lee","New Mexico","Item 4","159","3","477"
"1806","8/12/2019","Aug","17","Company Q","Andrew James","Arizona","Item 3","69","7","483"
"1807","8/12/2019","Aug","4","Company D","Ben Wallace","Texas","Item 3","69","3","207"
"1808","8/13/2019","Aug","9","Company I","Laura Larsen","California","Item 2","199","3","597"
"1809","8/14/2019","Aug","8","Company H","Kim Fishman","California","Item 3","69","5","345"
"1810","8/14/2019","Aug","3","Company C","Ben Wallace","Texas","Item 5","289","3","867"
"1811","8/15/2019","Aug","15","Company O","Anne Lee","New Mexico","Item 3","69","4","276"
"1812","8/15/2019","Aug","11","Company K","Anne Lee","New Mexico","Item 3","69","8","552"
"1813","8/15/2019","Aug","6","Company F","Kim Fishman","California","Item 4","159","6","954"
"1814","8/15/2019","Aug","9","Company I","Kim Fishman","California","Item 4","159","6","954"
"1815","8/16/2019","Aug","5","Company E","Ben Wallace","Texas","Item 2","199","2","398"
"1816","8/17/2019","Aug","10","Company J","Kim Fishman","California","Item 4","159","9","1431"
